seed,dq,dp,de,dgf,dgm,dg1,dg0,pf,pm,p1,p0,blue_daf,blue_dam,blue_da1,blue_da0,pink_daf,pink_dam,pink_da1,pink_da0,blue_laf,blue_lam,blue_la1,blue_la0,pink_laf,pink_lam,pink_la1,pink_la0,pedid,xr1,blue_recomb,x1,xr2,pink_recomb,x2,x,cdgf,cdgm,cdg1,cdg0,clgf,clgm,clg1,clg0,i,dgeno,lgeno,QTp,QLp
1161293754,0.4,0.6,0.1,1,1,,,-0.863096849,-1.065979113,,,1,1,,,1,1,,,5,5,,,5,6,,,60,,,,,,,-1.659791135,1/1,1/1,,,5/5,5/6,,,2,1/1,5/6,-1.065979113,0
1045075104,0.4,0.6,0.1,1,2,,,-0.822480077,0.3908084556,,,1,1,,,1,2,,,3,4,,,5,4,,,61,,,,,,,-1.091915444,1/1,,,,3/5,,,,1,1/1,3/5,-0.822480077,0
1045075104,0.4,0.6,0.1,1,2,,,-0.822480077,0.3908084556,,,1,1,,,1,2,,,3,4,,,5,4,,,61,,,,,,,-1.091915444,1/1,1/2,,,3/5,4/4,,,2,1/2,4/4,0.3908084556,0
1517691079,0.4,0.6,0.1,2,2,,,0.5356507495,0.4614099238,,,2,2,,,1,1,,,2,1,,,2,6,,,62,,,,,,,-0.385900762,1/2,,,,2/2,,,,1,1/2,2/2,0.5356507495,0
1517691079,0.4,0.6,0.1,2,2,,,0.5356507495,0.4614099238,,,2,2,,,1,1,,,2,1,,,2,6,,,62,,,,,,,-0.385900762,1/2,1/2,,,2/2,1/6,,,2,1/2,1/6,0.4614099238,0
2114307310,0.4,0.6,0.1,1,1,,,-0.88174311,-0.769886595,,,1,1,,,1,1,,,4,3,,,6,4,,,63,,,,,,,1.3011340459,1/1,,,,4/6,,,,1,1/1,4/6,-0.88174311,0
2114307310,0.4,0.6,0.1,1,1,,,-0.88174311,-0.769886595,,,1,1,,,1,1,,,4,3,,,6,4,,,63,,,,,,,1.3011340459,1/1,1/1,,,4/6,3/4,,,2,1/1,3/4,-0.769886595,0
75976549,0.4,0.6,0.1,2,2,,,0.6558864429,0.5122528684,,,1,2,,,2,1,,,1,4,,,1,4,,,64,,,,,,,0.1225286835,1/2,,,,1/1,,,,1,1/2,1/1,0.6558864429,0
75976549,0.4,0.6,0.1,2,2,,,0.6558864429,0.5122528684,,,1,2,,,2,1,,,1,4,,,1,4,,,64,,,,,,,0.1225286835,1/2,1/2,,,1/1,4/4,,,2,1/2,4/4,0.5122528684,0
738828044,0.4,0.6,0.1,3,2,,,1.0237805185,0.436676476,,,2,2,,,2,1,,,6,2,,,6,6,,,65,,,,,,,-0.63323524,2/2,,,,6/6,,,,1,2/2,6/6,1.0237805185,1
738828044,0.4,0.6,0.1,3,2,,,1.0237805185,0.436676476,,,2,2,,,2,1,,,6,2,,,6,6,,,65,,,,,,,-0.63323524,2/2,1/2,,,6/6,2/6,,,2,1/2,2/6,0.436676476,0
1473576528,0.4,0.6,0.1,2,1,,,0.4728703551,-0.916638733,,,2,1,,,1,1,,,1,6,,,5,1,,,66,,,,,,,-0.166387326,1/2,,,,1/5,,,,1,1/2,1/5,0.4728703551,0
1473576528,0.4,0.6,0.1,2,1,,,0.4728703551,-0.916638733,,,2,1,,,1,1,,,1,6,,,5,1,,,66,,,,,,,-0.166387326,1/2,1/1,,,1/5,1/6,,,2,1/1,1/6,-0.916638733,0
317421896,0.4,0.6,0.1,1,3,,,-0.910166034,0.964639803,,,1,2,,,1,2,,,5,2,,,2,6,,,67,,,,,,,0.6463980298,1/1,,,,2/5,,,,1,1/1,2/5,-0.910166034,0
317421896,0.4,0.6,0.1,1,3,,,-0.910166034,0.964639803,,,1,2,,,1,2,,,5,2,,,2,6,,,67,,,,,,,0.6463980298,1/1,2/2,,,2/5,2/6,,,2,2/2,2/6,0.964639803,1
393403510,0.4,0.6,0.1,2,3,,,0.5754609142,0.9872819223,,,2,2,,,1,2,,,2,2,,,6,1,,,68,,,,,,,0.8728192228,1/2,,,,2/6,,,,1,1/2,2/6,0.5754609142,0
393403510,0.4,0.6,0.1,2,3,,,0.5754609142,0.9872819223,,,2,2,,,1,2,,,2,2,,,6,1,,,68,,,,,,,0.8728192228,1/2,2/2,,,2/6,1/2,,,2,2/2,1/2,0.9872819223,1
2000225633,0.4,0.6,0.1,2,2,,,0.472324384,0.6110834524,,,1,1,,,2,2,,,3,5,,,4,1,,,69,,,,,,,1.1108345237,1/2,,,,3/4,,,,1,1/2,3/4,0.472324384,0
2000225633,0.4,0.6,0.1,2,2,,,0.472324384,0.6110834524,,,1,1,,,2,2,,,3,5,,,4,1,,,69,,,,,,,1.1108345237,1/2,1/2,,,3/4,1/5,,,2,1/2,1/5,0.6110834524,0
891921759,0.4,0.6,0.1,1,2,,,-0.984105117,0.393101986,,,1,1,,,1,2,,,5,4,,,4,5,,,70,,,,,,,-1.06898014,1/1,,,,4/5,,,,1,1/1,4/5,-0.984105117,0
891921759,0.4,0.6,0.1,1,2,,,-0.984105117,0.393101986,,,1,1,,,1,2,,,5,4,,,4,5,,,70,,,,,,,-1.06898014,1/1,1/2,,,4/5,4/5,,,2,1/2,4/5,0.393101986,0
2140743050,0.4,0.6,0.1,3,2,,,0.899722403,0.5925651214,,,2,1,,,2,2,,,3,3,,,1,5,,,71,,,,,,,0.925651214,2/2,,,,1/3,,,,1,2/2,1/3,0.899722403,1
2140743050,0.4,0.6,0.1,3,2,,,0.899722403,0.5925651214,,,2,1,,,2,2,,,3,3,,,1,5,,,71,,,,,,,0.925651214,2/2,1/2,,,1/3,3/5,,,2,1/2,3/5,0.5925651214,0
2007033381,0.4,0.6,0.1,3,1,,,1.0301562301,-0.822744628,,,2,1,,,2,1,,,3,4,,,2,5,,,72,,,,,,,0.7725537245,2/2,,,,2/3,,,,1,2/2,2/3,1.0301562301,1
2007033381,0.4,0.6,0.1,3,1,,,1.0301562301,-0.822744628,,,2,1,,,2,1,,,3,4,,,2,5,,,72,,,,,,,0.7725537245,2/2,1/1,,,2/3,4/5,,,2,1/1,4/5,-0.822744628,0
1954473937,0.4,0.6,0.1,3,2,,,0.8449311404,0.5526349894,,,2,2,,,2,1,,,6,5,,,2,1,,,73,,,,,,,0.5263498937,2/2,,,,2/6,,,,1,2/2,2/6,0.8449311404,1
1954473937,0.4,0.6,0.1,3,2,,,0.8449311404,0.5526349894,,,2,2,,,2,1,,,6,5,,,2,1,,,73,,,,,,,0.5263498937,2/2,1/2,,,2/6,1/5,,,2,1/2,1/5,0.5526349894,0
1232061026,0.4,0.6,0.1,1,2,,,-0.867288252,0.3602298525,,,1,1,,,1,2,,,4,3,,,5,2,,,74,,,,,,,-1.397701475,1/1,,,,4/5,,,,1,1/1,4/5,-0.867288252,0
1232061026,0.4,0.6,0.1,1,2,,,-0.867288252,0.3602298525,,,1,1,,,1,2,,,4,3,,,5,2,,,74,,,,,,,-1.397701475,1/1,1/2,,,4/5,2/3,,,2,1/2,2/3,0.3602298525,0
369857384,0.4,0.6,0.1,1,1,,,-0.807486496,-0.859352095,,,1,1,,,1,1,,,5,1,,,1,6,,,75,,,,,,,0.4064790527,1/1,,,,1/5,,,,1,1/1,1/5,-0.807486496,0
369857384,0.4,0.6,0.1,1,1,,,-0.807486496,-0.859352095,,,1,1,,,1,1,,,5,1,,,1,6,,,75,,,,,,,0.4064790527,1/1,1/1,,,1/5,1/6,,,2,1/1,1/6,-0.859352095,0
1342678292,0.4,0.6,0.1,2,2,,,0.6059789053,0.3685285977,,,1,1,,,2,2,,,6,2,,,3,4,,,76,,,,,,,-1.314714023,1/2,,,,3/6,,,,1,1/2,3/6,0.6059789053,0
1342678292,0.4,0.6,0.1,2,2,,,0.6059789053,0.3685285977,,,1,1,,,2,2,,,6,2,,,3,4,,,76,,,,,,,-1.314714023,1/2,1/2,,,3/6,2/4,,,2,1/2,2/4,0.3685285977,0
2137006704,0.4,0.6,0.1,2,2,,,0.3197354391,0.5327435942,,,1,2,,,2,1,,,3,1,,,1,5,,,77,,,,,,,0.3274359416,1/2,,,,1/3,,,,1,1/2,1/3,0.3197354391,0
2137006704,0.4,0.6,0.1,2,2,,,0.3197354391,0.5327435942,,,1,2,,,2,1,,,3,1,,,1,5,,,77,,,,,,,0.3274359416,1/2,1/2,,,1/3,1/5,,,2,1/2,1/5,0.5327435942,0
874432160,0.4,0.6,0.1,3,1,,,0.755518975,-1.114159056,,,2,1,,,2,1,,,4,5,,,2,1,,,78,,,,,,,-2.141590557,2/2,,,,2/4,,,,1,2/2,2/4,0.755518975,1
874432160,0.4,0.6,0.1,3,1,,,0.755518975,-1.114159056,,,2,1,,,2,1,,,4,5,,,2,1,,,78,,,,,,,-2.141590557,2/2,1/1,,,2/4,1/5,,,2,1/1,1/5,-1.114159056,0
1392531023,0.4,0.6,0.1,1,2,,,-0.953861336,0.4192298013,,,1,1,,,1,2,,,4,6,,,5,4,,,79,,,,,,,-0.807701987,1/1,,,,4/5,,,,1,1/1,4/5,-0.953861336,0
1392531023,0.4,0.6,0.1,1,2,,,-0.953861336,0.4192298013,,,1,1,,,1,2,,,4,6,,,5,4,,,79,,,,,,,-0.807701987,1/1,1/2,,,4/5,4/6,,,2,1/2,4/6,0.4192298013,0
388145103,0.4,0.6,0.1,2,2,,,0.4046011899,0.5701821855,,,1,1,,,2,2,,,6,2,,,1,2,,,80,,,,,,,0.7018218554,1/2,,,,1/6,,,,1,1/2,1/6,0.4046011899,0
388145103,0.4,0.6,0.1,2,2,,,0.4046011899,0.5701821855,,,1,1,,,2,2,,,6,2,,,1,2,,,80,,,,,,,0.7018218554,1/2,1/2,,,1/6,2/2,,,2,1/2,2/2,0.5701821855,0
1104325215,0.4,0.6,0.1,2,1,,,0.5036929335,-0.925854212,,,2,1,,,1,1,,,3,3,,,6,1,,,81,,,,,,,-0.258542118,1/2,,,,3/6,,,,1,1/2,3/6,0.5036929335,0
1104325215,0.4,0.6,0.1,2,1,,,0.5036929335,-0.925854212,,,2,1,,,1,1,,,3,3,,,6,1,,,81,,,,,,,-0.258542118,1/2,1/1,,,3/6,1/3,,,2,1/1,1/3,-0.925854212,0
544161648,0.4,0.6,0.1,2,1,,,0.4821144043,-0.902130592,,,2,1,,,1,1,,,5,5,,,5,3,,,82,,,,,,,-0.02130592,1/2,,,,5/5,,,,1,1/2,5/5,0.4821144043,0
544161648,0.4,0.6,0.1,2,1,,,0.4821144043,-0.902130592,,,2,1,,,1,1,,,5,5,,,5,3,,,82,,,,,,,-0.02130592,1/2,1/1,,,5/5,3/5,,,2,1/1,3/5,-0.902130592,0
646779782,0.4,0.6,0.1,2,2,,,0.6053955702,0.4682000818,,,2,2,,,1,1,,,2,3,,,3,3,,,83,,,,,,,-0.317999182,1/2,,,,2/3,,,,1,1/2,2/3,0.6053955702,0
646779782,0.4,0.6,0.1,2,2,,,0.6053955702,0.4682000818,,,2,2,,,1,1,,,2,3,,,3,3,,,83,,,,,,,-0.317999182,1/2,1/2,,,2/3,3/3,,,2,1/2,3/3,0.4682000818,0
1442967529,0.4,0.6,0.1,1,1,,,-0.767493169,-0.958124427,,,1,1,,,1,1,,,4,3,,,2,5,,,84,,,,,,,-0.581244271,1/1,,,,2/4,,,,1,1/1,2/4,-0.767493169,0
1442967529,0.4,0.6,0.1,1,1,,,-0.767493169,-0.958124427,,,1,1,,,1,1,,,4,3,,,2,5,,,84,,,,,,,-0.581244271,1/1,1/1,,,2/4,3/5,,,2,1/1,3/5,-0.958124427,0
1889866265,0.4,0.6,0.1,2,2,,,0.4727342523,0.6212383959,,,1,2,,,2,1,,,6,6,,,3,3,,,85,,,,,,,1.2123839594,1/2,,,,3/6,,,,1,1/2,3/6,0.4727342523,0
1889866265,0.4,0.6,0.1,2,2,,,0.4727342523,0.6212383959,,,1,2,,,2,1,,,6,6,,,3,3,,,85,,,,,,,1.2123839594,1/2,1/2,,,3/6,3/6,,,2,1/2,3/6,0.6212383959,0
1615307595,0.4,0.6,0.1,3,2,,,0.885358764,0.5008555653,,,2,2,,,2,1,,,1,2,,,1,2,,,86,,,,,,,0.0085556525,2/2,,,,1/1,,,,1,2/2,1/1,0.885358764,1
1615307595,0.4,0.6,0.1,3,2,,,0.885358764,0.5008555653,,,2,2,,,2,1,,,1,2,,,1,2,,,86,,,,,,,0.0085556525,2/2,1/2,,,1/1,2/2,,,2,1/2,2/2,0.5008555653,0
269415206,0.4,0.6,0.1,2,1,,,0.4784733437,-0.850224757,,,2,1,,,1,1,,,2,5,,,1,3,,,87,,,,,,,0.4977524282,1/2,,,,1/2,,,,1,1/2,1/2,0.4784733437,0
269415206,0.4,0.6,0.1,2,1,,,0.4784733437,-0.850224757,,,2,1,,,1,1,,,2,5,,,1,3,,,87,,,,,,,0.4977524282,1/2,1/1,,,1/2,3/5,,,2,1/1,3/5,-0.850224757,0
985465320,0.4,0.6,0.1,2,2,,,0.5866193163,0.3815164816,,,2,2,,,1,1,,,5,5,,,3,2,,,88,,,,,,,-1.184835184,1/2,,,,3/5,,,,1,1/2,3/5,0.5866193163,0
985465320,0.4,0.6,0.1,2,2,,,0.5866193163,0.3815164816,,,2,2,,,1,1,,,5,5,,,3,2,,,88,,,,,,,-1.184835184,1/2,1/2,,,3/5,2/5,,,2,1/2,2/5,0.3815164816,0
167496503,0.4,0.6,0.1,1,3,,,-0.996036769,1.0301767335,,,1,2,,,1,2,,,5,6,,,1,1,,,89,,,,,,,1.3017673349,1/1,,,,1/5,,,,1,1/1,1/5,-0.996036769,0
167496503,0.4,0.6,0.1,1,3,,,-0.996036769,1.0301767335,,,1,2,,,1,2,,,5,6,,,1,1,,,89,,,,,,,1.3017673349,1/1,2/2,,,1/5,1/6,,,2,2/2,1/6,1.0301767335,1
796374574,0.4,0.6,0.1,2,2,,,0.4676942446,0.4086769885,,,2,2,,,1,1,,,1,2,,,6,4,,,90,,,,,,,-0.913230115,1/2,,,,1/6,,,,1,1/2,1/6,0.4676942446,0
796374574,0.4,0.6,0.1,2,2,,,0.4676942446,0.4086769885,,,2,2,,,1,1,,,1,2,,,6,4,,,90,,,,,,,-0.913230115,1/2,1/2,,,1/6,2/4,,,2,1/2,2/4,0.4086769885,0
786017511,0.4,0.6,0.1,3,2,,,0.7541881147,0.4342619189,,,2,2,,,2,1,,,3,3,,,5,2,,,91,,,,,,,-0.657380811,2/2,,,,3/5,,,,1,2/2,3/5,0.7541881147,1
786017511,0.4,0.6,0.1,3,2,,,0.7541881147,0.4342619189,,,2,2,,,2,1,,,3,3,,,5,2,,,91,,,,,,,-0.657380811,2/2,1/2,,,3/5,2/3,,,2,1/2,2/3,0.4342619189,0
797405417,0.4,0.6,0.1,3,1,,,1.0213468964,-0.974145777,,,2,1,,,2,1,,,6,4,,,4,2,,,92,,,,,,,-0.741457775,2/2,,,,4/6,,,,1,2/2,4/6,1.0213468964,1
797405417,0.4,0.6,0.1,3,1,,,1.0213468964,-0.974145777,,,2,1,,,2,1,,,6,4,,,4,2,,,92,,,,,,,-0.741457775,2/2,1/1,,,4/6,2/4,,,2,1/1,2/4,-0.974145777,0
1344283049,0.4,0.6,0.1,2,3,,,0.4952254729,0.8084123443,,,1,2,,,2,2,,,4,2,,,6,6,,,93,,,,,,,-0.915876557,1/2,,,,4/6,,,,1,1/2,4/6,0.4952254729,0
1344283049,0.4,0.6,0.1,2,3,,,0.4952254729,0.8084123443,,,1,2,,,2,2,,,4,2,,,6,6,,,93,,,,,,,-0.915876557,1/2,2/2,,,4/6,2/6,,,2,2/2,2/6,0.8084123443,1
1893097655,0.4,0.6,0.1,1,1,,,-0.760639137,-0.758967069,,,1,1,,,1,1,,,2,3,,,6,6,,,94,,,,,,,1.4103293123,1/1,,,,2/6,,,,1,1/1,2/6,-0.760639137,0
1893097655,0.4,0.6,0.1,1,1,,,-0.760639137,-0.758967069,,,1,1,,,1,1,,,2,3,,,6,6,,,94,,,,,,,1.4103293123,1/1,1/1,,,2/6,3/6,,,2,1/1,3/6,-0.758967069,0
1538792005,0.4,0.6,0.1,2,2,,,0.501165274,0.4809655973,,,1,1,,,2,2,,,2,2,,,2,5,,,95,,,,,,,-0.190344027,1/2,,,,2/2,,,,1,1/2,2/2,0.501165274,0
1538792005,0.4,0.6,0.1,2,2,,,0.501165274,0.4809655973,,,1,1,,,2,2,,,2,2,,,2,5,,,95,,,,,,,-0.190344027,1/2,1/2,,,2/2,2/5,,,2,1/2,2/5,0.4809655973,0
196815700,0.4,0.6,0.1,3,1,,,0.8107358517,-0.874171567,,,2,1,,,2,1,,,4,3,,,4,3,,,96,,,,,,,0.2582843311,2/2,,,,4/4,,,,1,2/2,4/4,0.8107358517,1
196815700,0.4,0.6,0.1,3,1,,,0.8107358517,-0.874171567,,,2,1,,,2,1,,,4,3,,,4,3,,,96,,,,,,,0.2582843311,2/2,1/1,,,4/4,3/3,,,2,1/1,3/3,-0.874171567,0
842420479,0.4,0.6,0.1,3,2,,,1.0033960577,0.4897172589,,,2,1,,,2,2,,,5,1,,,6,3,,,97,,,,,,,-0.102827411,2/2,,,,5/6,,,,1,2/2,5/6,1.0033960577,1
842420479,0.4,0.6,0.1,3,2,,,1.0033960577,0.4897172589,,,2,1,,,2,2,,,5,1,,,6,3,,,97,,,,,,,-0.102827411,2/2,1/2,,,5/6,1/3,,,2,1/2,1/3,0.4897172589,0
1352655077,0.4,0.6,0.1,2,2,,,0.4836491575,0.4398359397,,,2,1,,,1,2,,,3,3,,,1,2,,,98,,,,,,,-0.601640603,1/2,,,,1/3,,,,1,1/2,1/3,0.4836491575,0
1352655077,0.4,0.6,0.1,2,2,,,0.4836491575,0.4398359397,,,2,1,,,1,2,,,3,3,,,1,2,,,98,,,,,,,-0.601640603,1/2,1/2,,,1/3,2/3,,,2,1/2,2/3,0.4398359397,0
1193260466,0.4,0.6,0.1,1,1,,,-0.87973808,-1.076006872,,,1,1,,,1,1,,,4,3,,,4,6,,,99,,,,,,,-1.760068721,1/1,,,,4/4,,,,1,1/1,4/4,-0.87973808,0
1193260466,0.4,0.6,0.1,1,1,,,-0.87973808,-1.076006872,,,1,1,,,1,1,,,4,3,,,4,6,,,99,,,,,,,-1.760068721,1/1,1/1,,,4/4,3/6,,,2,1/1,3/6,-1.076006872,0
1227801794,0.4,0.6,0.1,2,2,,,0.6073567841,0.366065258,,,1,1,,,2,2,,,5,6,,,3,3,,,100,,,,,,,-1.33934742,1/2,,,,3/5,,,,1,1/2,3/5,0.6073567841,0
1227801794,0.4,0.6,0.1,2,2,,,0.6073567841,0.366065258,,,1,1,,,2,2,,,5,6,,,3,3,,,100,,,,,,,-1.33934742,1/2,1/2,,,3/5,3/6,,,2,1/2,3/6,0.366065258,0
178951730,0.4,0.6,0.1,1,2,,,-0.794965422,0.5556645877,,,1,2,,,1,1,,,2,5,,,1,3,,,101,,,,,,,0.5566458767,1/1,,,,1/2,,,,1,1/1,1/2,-0.794965422,0
178951730,0.4,0.6,0.1,1,2,,,-0.794965422,0.5556645877,,,1,2,,,1,1,,,2,5,,,1,3,,,101,,,,,,,0.5566458767,1/1,1/2,,,1/2,3/5,,,2,1/2,3/5,0.5556645877,0
242400148,0.4,0.6,0.1,3,2,,,0.8254665767,0.5734390502,,,2,1,,,2,2,,,2,1,,,3,4,,,102,,,,,,,0.7343905018,2/2,,,,2/3,,,,1,2/2,2/3,0.8254665767,1
242400148,0.4,0.6,0.1,3,2,,,0.8254665767,0.5734390502,,,2,1,,,2,2,,,2,1,,,3,4,,,102,,,,,,,0.7343905018,2/2,1/2,,,2/3,1/4,,,2,1/2,1/4,0.5734390502,0
2012016667,0.4,0.6,0.1,1,2,,,-0.742048564,0.5671428115,,,1,2,,,1,1,,,6,2,,,1,6,,,103,,,,,,,0.6714281149,1/1,,,,1/6,,,,1,1/1,1/6,-0.742048564,0
2012016667,0.4,0.6,0.1,1,2,,,-0.742048564,0.5671428115,,,1,2,,,1,1,,,6,2,,,1,6,,,103,,,,,,,0.6714281149,1/1,1/2,,,1/6,2/6,,,2,1/2,2/6,0.5671428115,0
1171606786,0.4,0.6,0.1,1,1,,,-1.073456008,-0.999198898,,,1,1,,,1,1,,,5,4,,,6,2,,,104,,,,,,,-0.99198898,1/1,,,,5/6,,,,1,1/1,5/6,-1.073456008,0
1171606786,0.4,0.6,0.1,1,1,,,-1.073456008,-0.999198898,,,1,1,,,1,1,,,5,4,,,6,2,,,104,,,,,,,-0.99198898,1/1,1/1,,,5/6,2/4,,,2,1/1,2/4,-0.999198898,0
2015235829,0.4,0.6,0.1,2,2,,,0.3274062332,0.6700745385,,,2,2,,,1,1,,,2,1,,,2,4,,,105,,,,,,,1.7007453848,1/2,,,,2/2,,,,1,1/2,2/2,0.3274062332,0
2015235829,0.4,0.6,0.1,2,2,,,0.3274062332,0.6700745385,,,2,2,,,1,1,,,2,1,,,2,4,,,105,,,,,,,1.7007453848,1/2,1/2,,,2/2,1/4,,,2,1/2,1/4,0.6700745385,0
1334027694,0.4,0.6,0.1,2,2,,,0.2178528186,0.4508617533,,,2,1,,,1,2,,,6,5,,,1,5,,,106,,,,,,,-0.491382467,1/2,,,,1/6,,,,1,1/2,1/6,0.2178528186,0
1334027694,0.4,0.6,0.1,2,2,,,0.2178528186,0.4508617533,,,2,1,,,1,2,,,6,5,,,1,5,,,106,,,,,,,-0.491382467,1/2,1/2,,,1/6,5/5,,,2,1/2,5/5,0.4508617533,0
1524375731,0.4,0.6,0.1,1,2,,,-0.906826088,0.4643023625,,,1,1,,,1,2,,,1,6,,,5,2,,,107,,,,,,,-0.356976375,1/1,,,,1/5,,,,1,1/1,1/5,-0.906826088,0
1524375731,0.4,0.6,0.1,1,2,,,-0.906826088,0.4643023625,,,1,1,,,1,2,,,1,6,,,5,2,,,107,,,,,,,-0.356976375,1/1,1/2,,,1/5,2/6,,,2,1/2,2/6,0.4643023625,0
244017995,0.4,0.6,0.1,1,3,,,-1.035514685,0.9249546611,,,1,2,,,1,2,,,6,1,,,4,5,,,108,,,,,,,0.2495466107,1/1,,,,4/6,,,,1,1/1,4/6,-1.035514685,0
244017995,0.4,0.6,0.1,1,3,,,-1.035514685,0.9249546611,,,1,2,,,1,2,,,6,1,,,4,5,,,108,,,,,,,0.2495466107,1/1,2/2,,,4/6,1/5,,,2,2/2,1/5,0.9249546611,1
619474512,0.4,0.6,0.1,1,1,,,-1.068811245,-0.913208409,,,1,1,,,1,1,,,4,3,,,3,3,,,109,,,,,,,-0.132084086,1/1,,,,3/4,,,,1,1/1,3/4,-1.068811245,0
619474512,0.4,0.6,0.1,1,1,,,-1.068811245,-0.913208409,,,1,1,,,1,1,,,4,3,,,3,3,,,109,,,,,,,-0.132084086,1/1,1/1,,,3/4,3/3,,,2,1/1,3/3,-0.913208409,0
1370487091,0.4,0.6,0.1,3,1,,,0.922816286,-0.956595049,,,2,1,,,2,1,,,6,1,,,2,1,,,110,,,,,,,-0.565950489,2/2,,,,2/6,,,,1,2/2,2/6,0.922816286,1
1370487091,0.4,0.6,0.1,3,1,,,0.922816286,-0.956595049,,,2,1,,,2,1,,,6,1,,,2,1,,,110,,,,,,,-0.565950489,2/2,1/1,,,2/6,1/1,,,2,1/1,1/1,-0.956595049,0
61584209,0.4,0.6,0.1,2,1,,,0.4935230761,-0.765712389,,,1,1,,,2,1,,,1,1,,,6,4,,,111,,,,,,,1.3428761061,1/2,,,,1/6,,,,1,1/2,1/6,0.4935230761,0
61584209,0.4,0.6,0.1,2,1,,,0.4935230761,-0.765712389,,,1,1,,,2,1,,,1,1,,,6,4,,,111,,,,,,,1.3428761061,1/2,1/1,,,1/6,1/4,,,2,1/1,1/4,-0.765712389,0
1466913305,0.4,0.6,0.1,1,2,,,-0.845470352,0.4100249732,,,1,2,,,1,1,,,4,5,,,3,3,,,112,,,,,,,-0.899750268,1/1,,,,3/4,,,,1,1/1,3/4,-0.845470352,0
1466913305,0.4,0.6,0.1,1,2,,,-0.845470352,0.4100249732,,,1,2,,,1,1,,,4,5,,,3,3,,,112,,,,,,,-0.899750268,1/1,1/2,,,3/4,3/5,,,2,1/2,3/5,0.4100249732,0
86193504,0.4,0.6,0.1,1,1,,,-1.01690238,-0.730127562,,,1,1,,,1,1,,,2,4,,,2,2,,,113,,,,,,,1.6987243792,1/1,,,,2/2,,,,1,1/1,2/2,-1.01690238,0
86193504,0.4,0.6,0.1,1,1,,,-1.01690238,-0.730127562,,,1,1,,,1,1,,,2,4,,,2,2,,,113,,,,,,,1.6987243792,1/1,1/1,,,2/2,2/4,,,2,1/1,2/4,-0.730127562,0
1906361467,0.4,0.6,0.1,1,2,,,-0.813446071,0.5908805366,,,1,1,,,1,2,,,6,4,,,2,2,,,114,,,,,,,0.9088053658,1/1,,,,2/6,,,,1,1/1,2/6,-0.813446071,0
1906361467,0.4,0.6,0.1,1,2,,,-0.813446071,0.5908805366,,,1,1,,,1,2,,,6,4,,,2,2,,,114,,,,,,,0.9088053658,1/1,1/2,,,2/6,2/4,,,2,1/2,2/4,0.5908805366,0
1773096501,0.4,0.6,0.1,2,2,,,0.3780416503,0.5895139953,,,2,1,,,1,2,,,5,6,,,1,6,,,115,,,,,,,0.8951399529,1/2,,,,1/5,,,,1,1/2,1/5,0.3780416503,0
1773096501,0.4,0.6,0.1,2,2,,,0.3780416503,0.5895139953,,,2,1,,,1,2,,,5,6,,,1,6,,,115,,,,,,,0.8951399529,1/2,1/2,,,1/5,6/6,,,2,1/2,6/6,0.5895139953,0
1274953142,0.4,0.6,0.1,1,1,,,-1.013111799,-0.970741278,,,1,1,,,1,1,,,1,4,,,3,5,,,116,,,,,,,-0.707412777,1/1,,,,1/3,,,,1,1/1,1/3,-1.013111799,0
1274953142,0.4,0.6,0.1,1,1,,,-1.013111799,-0.970741278,,,1,1,,,1,1,,,1,4,,,3,5,,,116,,,,,,,-0.707412777,1/1,1/1,,,1/3,4/5,,,2,1/1,4/5,-0.970741278,0
747445227,0.4,0.6,0.1,1,2,,,-1.04607497,0.4679656581,,,1,2,,,1,1,,,2,2,,,6,1,,,117,,,,,,,-0.320343419,1/1,,,,2/6,,,,1,1/1,2/6,-1.04607497,0
747445227,0.4,0.6,0.1,1,2,,,-1.04607497,0.4679656581,,,1,2,,,1,1,,,2,2,,,6,1,,,117,,,,,,,-0.320343419,1/1,1/2,,,2/6,1/2,,,2,1/2,1/2,0.4679656581,0
1799572366,0.4,0.6,0.1,2,1,,,0.4312608153,-0.887283183,,,2,1,,,1,1,,,2,2,,,3,2,,,118,,,,,,,0.1271681728,1/2,,,,2/3,,,,1,1/2,2/3,0.4312608153,0
1799572366,0.4,0.6,0.1,2,1,,,0.4312608153,-0.887283183,,,2,1,,,1,1,,,2,2,,,3,2,,,118,,,,,,,0.1271681728,1/2,1/1,,,2/3,2/2,,,2,1/1,2/2,-0.887283183,0
1712808637,0.4,0.6,0.1,1,2,,,-0.985478684,0.5315718011,,,1,1,,,1,2,,,3,4,,,6,5,,,119,,,,,,,0.3157180107,1/1,,,,3/6,,,,1,1/1,3/6,-0.985478684,0
1712808637,0.4,0.6,0.1,1,2,,,-0.985478684,0.5315718011,,,1,1,,,1,2,,,3,4,,,6,5,,,119,,,,,,,0.3157180107,1/1,1/2,,,3/6,4/5,,,2,1/2,4/5,0.5315718011,0
1807677195,0.4,0.6,0.1,2,1,,,0.4448292597,-0.792043958,,,1,1,,,2,1,,,5,1,,,2,4,,,120,,,,,,,1.0795604213,1/2,,,,2/5,,,,1,1/2,2/5,0.4448292597,0
1807677195,0.4,0.6,0.1,2,1,,,0.4448292597,-0.792043958,,,1,1,,,2,1,,,5,1,,,2,4,,,120,,,,,,,1.0795604213,1/2,1/1,,,2/5,1/4,,,2,1/1,1/4,-0.792043958,0
